Filename,Title,Cart Type,Mapper Type,ROM Banks,RAM Banks,RAM Size,ROM Size,Battery,Timer,Rumble,Sensor,Licensee,Old Licensee Code,CGB Functionality,SGB Functionality,Mask ROM Ver,Region,MD5 Hash,Weird/Bad/Missing Data
America Oudan Ultra Quiz Part 3 - Champion Taikai (Japan).gb,ULTRA3,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Tomy,True,None,False,0,Japan,ef84a328b1c87d22448accdb713a2329,False
"Lost World, The - Jurassic Park (USA, Europe) (SGB Enhanced).gb",LOST WORLD,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,THQ,False,None,True,0,Non-Japan (0x1),81ad77f41587aab8e452f42cc0252e26,False
"Ferrari Grand Prix Challenge (USA, Europe).gb",FERRARI,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Acclaim,True,None,False,0,Non-Japan (0x1),d5596fa64e5b0ff193feeac749b8be88,False
Medarot 4 - Kabuto Version (Japan).gbc,MEDAROT4KBTB4MJ,MBC5+RAM+Battery,MBC5,256,1,0x800,0x400000,True,False,False,False,"UNKNOWN(b'9C',9C)",False,CGB Only,False,0,Japan,c5effc311c2248d6de58b487e729406b,True
Gift (Europe) (Rev 1) (Proto).gbc,GIFTBGFP,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5T',5T)",False,CGB Only,False,1,Non-Japan (0x1),0f3161b9427b5540ff20f0d793a5d047,True
Probotector (Europe).gb,PROBOTECTOR,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ultra,True,None,False,0,Non-Japan (0x1),298c80fe568bb2ff8bb7e4dfe5862a9d,False
Robot Ponkottsu - Star Version (J) [C][!].gbc,ROBOPON STAR,HuC3,HuC3,64,4,0x4000,0x100000,False,False,False,False,Hudson Soft,False,Extra CGB Functions,True,0,Japan,9bdc654fc8acb425fe4b68269928fbfb,False
Donkey Kong Land (Japan) (SGB Enhanced).gb,DONKEYKONGLAND,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Nintendo R&D1,False,None,True,0,Japan,94d72bf09aa55761cfa723882dafc131,False
Ms. Pac-Man - Special Color Edition (USA) (SGB Enhanced).gbc,MSPACMANSCEAQCE,MBC5,MBC5,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'AF',AF)",False,Extra CGB Functions,True,0,Non-Japan (0x1),4d090ceaa53d571db00d7160ca4be69d,True
"Mary-Kate and Ashley - Winners Circle (USA, Europe).gbc",MARY KATE ABHFE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Acclaim,False,CGB Only,False,0,Non-Japan (0x1),9de083ff607f9a8022fde52d598160e8,False
Jimmy Connors no Pro Tennis Tour (Japan).gb,J CONNORS TENNIS,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Misawa Entertainment,True,None,False,0,Japan,e35d24f2a2b72255e0caadcfd131ce08,False
Warlocked (USA).gbc,WARLOCKEDBWLE,MBC5+RAM+Battery,MBC5,128,4,0x4000,0x200000,True,False,False,False,Nintendo R&D1,False,CGB Only,False,0,Non-Japan (0x1),b5eb859e6ea60a0bd83100a10206d9c9,False
Toxic Crusaders (USA).gb,TOXIC CRUSADERS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Bandai,True,None,False,0,Non-Japan (0x1),eee449a4c33f41681d0c44feeb91ac91,False
Jikuu Senki Mu (Japan).gb,JIKUUSENKI-MU,MBC2+Battery,MBC2,16,1,0x100,0x40000,True,False,False,False,Hudsonsoft,True,None,False,0,Japan,70a552e27767205b4d9be337b419c05f,False
Babe and Friends (USA) (GB Compatible).gbc,BABEAVAE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'4Z',4Z)",False,Extra CGB Functions,False,0,Non-Japan (0x1),5423b2d603c9d4381594aa3d68441a69,True
"SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe).gbc",SBSP LOTLS!BQPE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,THQ,False,CGB Only,False,0,Non-Japan (0x1),4272d192cf2b14db93f1e2d1bc07aa74,False
Turok 3 - Shadow of Oblivion (USA).gbc,TUROK 3 SOBT3E,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Acclaim,False,CGB Only,False,0,Non-Japan (0x1),a9d2f36d6c2a334e0b2261c57c20f0d4,False
QIX (World).gb,QIX,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Nintendo,True,None,False,0,Japan,1c94dccdfaaa0c3e1d6bda5969704885,False
"Jurassic Park (Europe) (En,Fr,De,Es,It).gb",JURASSIC PARK,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),7173cecc94bcdb7aeb7240ae87491044,False
Pocket Family (Japan) (SGB Enhanced).gb,POCKET_FAMILY,HuC3,HuC3,32,4,0x4000,0x80000,False,False,False,False,Hudson Soft,False,None,True,0,Japan,80644b75f16dc41b5b474807fa2fa765,False
Ballistic (USA).gbc,BALLISTICALIE,MBC5,MBC5,32,0,0x0,0x80000,False,False,False,False,Infogrames,False,Extra CGB Functions,False,0,Non-Japan (0x1),3b783f3fded9c61f2f9bb1d956bfd6cd,False
Ninku Dai-2-dan - Ninku Sensou Hen (Japan) (SGB Enhanced).gb,NINKU 2,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'DA',DA)",False,None,True,0,Japan,c83cfed9c0cc9043eed5f761550de64c,True
Makaimura Gaiden - The Demon Darkness (Japan).gb,MAKAIMURAGAIDEN,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Capcom,True,None,False,0,Japan,de731a5f2f4e7d16bcdc4b5953ddcc12,False
"Lawnmower Man, The (Europe).gb",LAWNMOWER MAN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,The Sales Curve,True,None,False,0,Non-Japan (0x1),0bd1cf9c439b7095a64b4f76a5d16021,False
"Jungle Book, The (USA, Europe).gb",JUNGLE BOOK,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Virgin,True,None,False,0,Non-Japan (0x1),e5876720bf10345fb2150db6d68c1cfb,False
Chachamaru Panic (Japan).gb,CHACHAMARUPANIC,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Human,True,None,False,0,Japan,48fa05f3c1e7546a30c546c0a141c034,False
Uchuu Senkan Yamato (Japan).gb,YAMATO,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Tsuburava,True,None,False,0,Japan,cee4efe750f6bb6ad685a9d1d912a1ca,False
Tetris 2 (USA).gb,TETRIS2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Nintendo,True,None,False,0,Non-Japan (0x1),9ddc6f4f0dc369008cbd2ac4ec561e75,False
Supershot Golf Robot (USA) (Proto).gbc,GOLFROBOTBGRE,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,"UNKNOWN(b'4Z',4Z)",False,Extra CGB Functions,True,0,Non-Japan (0x1),f2be814c8bf513e8a709254d9b72d361,True
Grand Casino (Japan) (Proto).gbc,GRANDCASINOBGCJ,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,"UNKNOWN(b'DF',DF)",False,CGB Only,False,0,Japan,e31b25f35267460f474f7079e445025d,True
Pac-Panic (Japan) (SGB Enhanced).gb,PAC-PANIC,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,"UNKNOWN(b'AF',AF)",False,None,True,0,Japan,f683f5e516c1f267d4d16dc0e697f746,True
"Super Mario Bros. Deluxe (USA, Europe).gbc",MARIO DELUXAHYE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Nintendo R&D1,False,CGB Only,False,0,Non-Japan (0x1),ec764e03228d212ca794ac0b9df62857,False
Urusei Yatsura - Miss Tomobiki o Sagase! (Japan).gb,URUSEIYATSURA,MBC2+Battery,MBC2,16,1,0x100,0x40000,True,False,False,False,Yanoman,True,None,False,0,Japan,073f048ebea0012bca0649ed1277078d,False
Hiden Inyou Kikouhou - Ca Da (Japan).gb, ---  CADA  --- ,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Yonezawas Pal,True,None,False,0,Japan,7e6c999c8b4bd0e7030977c7fa73c75c,False
"Tiny Toon Adventures 2 - Montana's Movie Madness (USA, Europe).gb",TINY TOON 2 MMM,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Konami,True,None,False,0,Non-Japan (0x1),7aa389f71808dc989a38b41009a32851,False
Sengoku Ninja-kun (Japan).gb,SENGOKUNINJAKUN,MBC2+Battery,MBC2,8,1,0x100,0x20000,True,False,False,False,UFL,True,None,False,0,Japan,e3b96773c7d55b3ee4c2615d1b9daca7,False
Popeye 2 (Japan).gb,POPEYE 2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Sigma Enterprises,True,None,False,0,Japan,5cbd186af88b167c2a972ddac81ae756,False
America Oudan Ultra Quiz Part 2 (Japan).gb,ULTRA2,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Tomy,True,None,False,0,Japan,9148245e7196c286506ad6b8bef73e35,False
Bomber King - Scenario 2 (Japan).gb,BOMBER KING S2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Sunsoft,True,None,False,0,Japan,2dd7cac468422231ae2aba980e4c4691,False
Populous (Japan).gb,POPULOUS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Imagineer,True,None,False,0,Japan,a98f3b3b87d4b8ae3672f518295a8fde,False
Power Racer (Europe).gb,POWER RACER,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Tecmo,True,None,False,0,Non-Japan (0x1),8e76d1ce4b251e3a31056feddda92e9b,False
Game Boy Datenlogger 1 (Germany) (v1.0) (GBD1) (Unl).gb,GBD1,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,None,True,Extra CGB Functions,False,1,Japan,137d38365425885d5d86b16dc380d5c5,False
Mahoujin Guruguru (Japan) (SGB Enhanced).gb,MAHOUJINGURUGURU,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'A7',A7)",False,None,True,0,Japan,81efa6be1ee143fbe8634aff615ea1ad,True
Test Drive 2001 (USA).gbc,TD 2001BTEE,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,Infogrames,False,CGB Only,False,0,Non-Japan (0x1),4a1eefb91466fd1a2368617d4e697c30,False
Exodus - Journey to the Promised Land (USA) (Unl).gb,,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,None,True,None,False,0,Japan,ab1fa0ed0207b1d0d5f401f0cd17bebf,False
Zen - Intergalactic Ninja (Europe).gb,ZEN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ultra,True,None,False,0,Non-Japan (0x1),5f855203b56886fcb88c54692144c553,False
Tyrian 2000 (USA) (Proto) (GB Compatible).gbc,Tyrian,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,None,True,Extra CGB Functions,False,1,Japan,e56e69bc23281c85a8a17a48a6f2abdb,False
Tsumeshougi - Hyakuban Shoubu (Japan).gb,THUME SHOGI,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Imagineer,True,None,False,0,Japan,fe739c4bfdf652af8d09ed778c429480,False
Stellar Wars (World) (Aftermarket) (Homebrew).gbc,STELLAR WARS,MBC5+RAM+Battery,MBC5,16,4,0x4000,0x40000,True,False,False,False,none,False,CGB Only,False,1,Japan,5d20a03ac7dae3572d4826ae884085d7,False
"Paperboy (USA, Europe).gb",PAPERBOY,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Mindscape,True,None,False,0,Non-Japan (0x1),dcabc0879c258e54048237d280ffa7da,False
Mia Hamm Soccer Shootout (USA).gbc,MIA HAMMBMHE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,"UNKNOWN(b'S5',S5)",False,CGB Only,False,0,Non-Japan (0x1),c1cf2d44f37a31fa7d5cdc7d523fd145,True
Bionic Battler (USA).gb,BIONIC BATTLER,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Electro Brain,True,None,False,0,Non-Japan (0x1),b5a6254b1711edfaf89830bcfff09d38,False
Casper (USA).gbc,CASPERAF9E,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Interplay,False,CGB Only,False,0,Non-Japan (0x1),e99687d3558fd7fc4af702ea1abd9957,False
World Circuit Series (USA).gb,W CIRCUIT SERIES,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ultra,True,None,False,0,Non-Japan (0x1),d9774af8edb8969adfd3693d5d7ab166,False
Pop Up (Europe).gb,POP UP,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Infogrammes,True,None,False,0,Non-Japan (0x1),b85a4bdea69168870d5be639b8a1aa4b,False
"Mary-Kate and Ashley - Pocket Planner (USA, Europe) (GB Compatible).gbc",MKAPPBMAE,MBC3+RAM+Timer+Battery,MBC3,64,1,0x800,0x100000,True,True,False,False,Acclaim,False,Extra CGB Functions,True,0,Non-Japan (0x1),9d80032f7d8dddb30aabf19455e9c6e3,False
"Oddworld Adventures (USA, Europe).gb",ODDWORLD ADVENT ,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'4X',4X)",False,None,False,0,Non-Japan (0x1),5ca71cd4ceace3cb6650ff05d679d149,True
Flipull (Japan).gb,FLIPULL,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Taito,True,None,False,0,Japan,f9b37fd741ee5eed62355f11afb52bcb,False
Resident Evil (World) (Proto 2).gbc,RES EVIL,MBC5+RAM+Battery,MBC5,256,1,0x800,0x400000,True,False,False,False,"UNKNOWN(b'4Z',4Z)",False,Extra CGB Functions,False,0,Non-Japan (0x1),fd91d5d69c43f2f0406b3626d625b6e6,True
Purikura Pocket 3 - Talent Debut Daisakusen (Japan) (SGB Enhanced).gb,PURIKURAPOCKET3,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,"UNKNOWN(b'EB',EB)",False,None,True,0,Japan,d112981290430c09b82d7fd7edfce0bb,True
Pocket Bowling (USA) (GB Compatible).gbc,POCKET BOWLAVBE,MBC5,MBC5,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'0A',0A)",False,Extra CGB Functions,False,0,Non-Japan (0x1),8d9c413f30885be0bb0fe08a1817c842,True
"Donkey Kong Land III (USA, Europe) (SGB Enhanced).gb",DONKEYKONGLAND 3,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),2e46072ce2416feb18f4bd1e9943546c,False
"New Chessmaster, The (Japan) (En,Ja).gb",NEW CHESSMASTER,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,"UNKNOWN(b'DF',DF)",False,None,False,0,Japan,25b34ebece0e2c54baf9dee4f5845292,True
Nettou Samurai Spirits - Zankurou Musouken (Japan) (SGB Enhanced).gb,ZANKUROUMUSOUKEN,MBC1,MBC1,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'A7',A7)",False,None,True,0,Japan,4426b35ef04094f9c5518d6fb6414d55,True
"F1 World Grand Prix II for Game Boy Color (USA) (En,Fr,De,Es).gbc",F1 WORLDGP2BF2E,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Video System,False,CGB Only,False,0,Non-Japan (0x1),69a6ebc942c7d0ecef2e514989debde6,False
"Stuart Little - The Journey Home (USA, Europe).gbc",STUARTLITTLBJIE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Activision,False,CGB Only,False,0,Non-Japan (0x1),ac38dfd19646ca6e143024d699145c70,False
Pokemon - Blaue Edition (Germany) (SGB Enhanced).gb,POKEMON BLUE,MBC5+RAM+Battery,MBC5,64,4,0x4000,0x100000,True,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),a1ec7f07c7b4251d5fafc50622d546f8,False
R-Type II (Europe).gb,RTYPE 2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,IREM,True,None,False,0,Non-Japan (0x1),967030223fa85f7ba4ac71f26837f831,False
"Mercenary Force (USA, Europe).gb",MERCENARY FORCE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Meldac,True,None,False,0,Non-Japan (0x1),bf3d90ff1c8d4827b5657d7b15d84fde,False
"Hatris (Japan, USA).gb",HATRIS,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Bullet-Proof Aoftware,True,None,False,0,Non-Japan (0x1),b9d3d91d8389cc510aa8fe9063228644,False
Spider-Man 2 - The Sinister Six (USA).gbc,SPIDERMAN2B2SE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Activision,False,CGB Only,False,0,Non-Japan (0x1),85bbad46380dffa631f8ce732e9c5d89,False
"Knockout Kings (USA, Europe).gbc",KOKINGS    AXKE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Electronic Arts,False,CGB Only,False,0,Non-Japan (0x1),64fa89b64514a71651c1b8dc629ba8f3,False
Catz (Europe).gbc,CATZAZCP,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Mindscape,False,CGB Only,False,0,Non-Japan (0x1),349aebf94c9ae3e1dce9d2a01894bae8,False
World Bowling (Japan).gb,WORLD BOWLING,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Athena,True,None,False,0,Japan,70daec5b8cdf7e870a8b21a1b1253945,False
Rockman World (Japan).gb,ROCKMAN WORLD,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Capcom,True,None,False,0,Japan,d0b1c550250c859f4563165eb29033d6,False
"Navy SEALs (USA, Europe).gb",NAVY SEALS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),fc2b347600edffc8e997a7fc75382873,False
Hiryuu no Ken Gaiden (Japan).gb,HIRYU GAIDEN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Culture Brain,True,None,False,0,Japan,fa2a6cfad08c5023543da193ade69a0f,False
Nectaris GB (Japan) (SGB Enhanced).gb,NECTARIS GB,HuC1+RAM+Battery,HuC1,32,4,0x4000,0x80000,True,False,False,False,Hudson Soft,False,None,True,0,Japan,1080141c1b99b5b92d187990bdc85c6a,False
"Simpsons, The - Bart & the Beanstalk (USA, Europe).gb",SIMPSONS3,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Acclaim,True,None,False,0,Non-Japan (0x1),19058077b12ac22580aae17b3dd1233f,False
Polaris SnoCross (USA) (Rumble Version).gbc,SNOCROSSVPSE,MBC5+Rumble,MBC5,64,0,0x0,0x100000,False,False,True,False,"UNKNOWN(b'5P',5P)",False,CGB Only,False,0,Non-Japan (0x1),d0ca48aee3ffb5fd44fc4d4359c5d44b,True
"4 in 1 (Europe) (4B-005, Sachen-Commin) (Unl).gb",gOT,MBC1,MBC1,16384,0,0x0,0x10000000,False,False,False,False,Malibu,True,None,False,115,Non-Japan (0x89),2dfaeaf059179602d692b92ebb9a1dfe,True
Bakenou TV '94 (Japan) (SGB Enhanced).gb,BAKENOH TV,MBC1+RAM+Battery,MBC1,8,1,0x800,0x20000,True,False,False,False,"UNKNOWN(b'E8',E8)",False,None,True,0,Japan,302f773a39fe0e45756b050ee94f0918,True
"Asteroids (USA, Europe).gb",ASTEROIDS,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Accolade,True,None,False,0,Non-Japan (0x1),13749826df12da4574e34ccb6d9c780d,False
In Your Face (USA).gb,IN YOUR FACE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Jaleco,True,None,False,0,Non-Japan (0x1),a4fc8158d1f2b6359ddac6c66d747a95,False
"Gauntlet II (USA, Europe).gb",GAUNTLET II,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Mindscape,True,None,False,0,Non-Japan (0x1),cdca15cfd1645c02fe1cc327b772264e,False
Cannon Fodder (USA).gbc,CANNON FODDBCFE,MBC5+RAM+Battery,MBC5,256,1,0x800,0x400000,True,False,False,False,"UNKNOWN(b'36',36)",False,CGB Only,False,0,Non-Japan (0x1),762d6c94874d8ac894ad100c0a4b50ab,True
"Days of Thunder (USA, Europe).gb",DAYS OF THUNDER,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Mindscape,True,None,False,0,Non-Japan (0x1),bdcf042bc2458768522c3cca43c89ee1,False
"Dr. Franken II (USA, Europe) (En,Fr,De,Es,It,Nl,Sv).gb",DR FRANKEN 2,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Elite Systems,True,None,False,0,Non-Japan (0x1),6e2ab82a7e2348ba9753af34f11892e4,False
"Montezuma's Return! (USA) (En,Es) (GB Compatible).gbc",MONTEZUMA,MBC5,MBC5,32,0,0x0,0x80000,False,False,False,False,Konami,False,Extra CGB Functions,False,0,Non-Japan (0x1),5f821976274f5e6147f2354a6d01f098,False
"CutThroat Island (USA, Europe).gb",CUTTHROAT ISLAND,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Acclaim,False,None,False,0,Non-Japan (0x1),c5858497d4e8fcfbb7221e327a0e79b5,False
Selection II - Ankoku no Fuuin (Japan).gb,SELECTION 2,MBC1+RAM+Battery,MBC1,16,1,0x800,0x40000,True,False,False,False,Kemco,True,None,False,0,Japan,ea0be44bb573550d7ea0ee91232ebdc8,False
"Shrek - Fairy Tale Freakdown (USA, Europe) (En,Fr,De,Es,It).gbc",SHREKFRKDWNBFUE,MBC5,MBC5,128,0,0x0,0x200000,False,False,False,False,"UNKNOWN(b'6S',6S)",False,CGB Only,False,0,Non-Japan (0x1),69c68b13bb0da057acbafe24e389e855,True
World Cup (World) (Aftermarket) (Homebrew).gbc,WORLD CUP,MBC5+RAM+Battery,MBC5,16,4,0x4000,0x40000,True,False,False,False,none,False,CGB Only,False,1,Japan,e8a7906583a479b95e3bc26677f485a0,False
Sakigake!! Otoko Juku - Meioutou Kessen (Japan).gb,GB OTOKOJYUKU 1,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Uutaka,True,None,False,0,Japan,7dbd16112ebef871062660808b5a0cd4,False
"Hunchback of Notre Dame, The - 5 Foolishly Fun Topsy Turvy Games (USA, Europe) (SGB Enhanced).gb",HUNCHBACK,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,THQ,False,None,True,0,Non-Japan (0x1),3f55fde8e05a4d372f7f30a1f7398fb5,False
R-Type DX (USA).gbc,R-TYPE DXAWHE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Nintendo R&D1,False,Extra CGB Functions,False,0,Non-Japan (0x1),dae7b7625d41d8a06266b09924154bb2,False
Goukaku Boy Series - Gakken - Kanyouku Kotowaza 210 (Japan).gb,KANYOUKU,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'9C',9C)",False,None,False,0,Japan,290be7fd63076e4373f322900542c1b1,True
World Cup Striker (Japan).gb,WORLD STRIKER,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Elite Systems,True,None,False,0,Japan,c5f51c42357790b7693198fc06f82390,False
"Spirou (Europe) (En,Fr,De,Es) (Beta) (SGB Enhanced).gb",SPIROU,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Infogrames,False,None,True,0,Non-Japan (0x1),378236df6a7c686dfaa6743b63d1f757,False
"720 Degrees (USA, Europe) (GB Compatible).gbc",ATARI/MIDWAY720,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5D',5D)",False,Extra CGB Functions,False,0,Non-Japan (0x1),221a0e464f5f0c3d38494939b1765a24,True
Dr. Franken (Japan).gb,DR FRANKEN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Kemco,True,None,False,0,Japan,c5397c3e9740264482995573628e3b9d,False
Prince of Persia (Japan).gb,PRINCE OF PERSIA,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,NCS,True,None,False,0,Japan,7a1ed5c273362a56eaec07a1ddd6b195,False
Spy vs Spy - Operation Boobytrap (Europe).gb,SPY VS SPY,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Kemco,False,None,False,0,Non-Japan (0x1),4f1b689127635cebe5145926e0e24fbb,False
Bakuchou Retsuden Shou - Hyper Fishing (Japan) (SGB Enhanced).gb,SHOU HYPER FISH,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,"UNKNOWN(b'0H',0H)",False,None,True,0,Japan,7864d91f0a7ca1eec93667ba88ec1dfc,True
Lemmings (Europe).gb,LEMMINGS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),6f72b0b3dd1d0939b1ccf7e9a8b05a04,False
Star Wars Episode I - Racer (USA).gbc,EPISODE1RCRVYHE,MBC5+RAM+Rumble+Battery,MBC5,128,1,0x800,0x200000,True,False,True,False,LucasArts,False,CGB Only,False,0,Non-Japan (0x1),d1e875cb7dac0092e83b9e7799b06653,False
Top Gear Rally (Europe) (Rumble Version).gbc,TOPGEAR RALLY,MBC5+Rumble,MBC5,64,0,0x0,0x100000,False,False,True,False,Kemco,False,Extra CGB Functions,False,0,Non-Japan (0x1),b173870c83682e97fcc43b6d3ee9ac7f,False
Wendy - Der Traum von Arizona (Germany) (Beta).gbc,WENDYDTVARIBWYD,MBC5,MBC5,128,0,0x0,0x200000,False,False,False,False,"UNKNOWN(b'7K',7K)",False,CGB Only,False,0,Non-Japan (0x1),578a0860ed55c3e497af423c739f7d84,True
"Dinosaur (Europe) (En,Fr,De,Es,It).gbc",DINOSAURBDNP,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,UbiSoft,False,CGB Only,False,0,Non-Japan (0x1),6d0d0d7de2730b9f9fdeeb4e202d5115,False
Ninja Gaiden Shadow (USA).gb,NINJA GAIDEN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Tecmo,True,None,False,0,Non-Japan (0x1),e12c5c2897ed095f8d26c7578afddfda,False
Jungle no Ouja Tar-chan (Japan) (SGB Enhanced).gb,GB TAACHIYAN    ,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'B2',B2)",False,None,True,0,Japan,17792b7924aa9275a5a4655e8b9bbc27,True
"Chase H.Q. (USA, Europe).gb",CHASE HQ,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Taito,True,None,False,1,Non-Japan (0x1),6884a31366f565ca25935e1fba52efbc,False
Skycon (World) (Aftermarket) (Homebrew).gbc,SKYCON,MBC5+RAM+Battery,MBC5,32,4,0x4000,0x80000,True,False,False,False,none,False,CGB Only,False,1,Japan,a8ea5b8df744d028e681f9b608cff68a,False
Snow Bros. Jr. (Europe).gb,SNOW BROS.JR,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),a94e7294260b4266af7d0283c95f0018,False
Tetris (World) (Rev A).gb,TETRIS,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Nintendo,True,None,False,1,Japan,982ed5d2b12a0377eb14bcdc4123744e,False
Alleyway (World).gb,ALLEY WAY,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Nintendo,True,None,False,0,Japan,91128778a332495f77699eaf3a37fe30,False
